bukrs,belnr,gjahr,buzei,Review_Focus,Priority_Tier,Model_Anomaly_Count,IF_Label,LOF_Label,AE_Label,IF_Score,LOF_Score,AE_MSE_Error,HRF_IsOutsideBusinessHours,HRF_IsWeekend,HRF_IsRareTCodeForUser,HRF_IsMissingCostCenter,HRF_IsHighUserDev,HRF_IsHighAcctDev,HRF_IsHighValue,HRF_IsLowValue,blart,tcode,usnam_bkpf,racct,hsl,budat_bkpf
EU01,4900000027,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0739,-1.5985,13.0734,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-3350673750,30-03-2022
USA1,4900000108,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0935,-1.567,12.9631,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-3512897735,31-03-2022
EU01,5000016552,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0221,-1.2035,12.4024,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-4938624900,25-09-2018
EU01,4900000090,2022,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.063,-1.2298,11.6224,0,1,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,BHUSHAN,300000,-4448013720,02-04-2022
EU01,5000015269,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0221,-1.2148,11.561,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-4752667350,04-05-2018
EU01,5000016552,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0122,-1.2037,11.3796,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,4938624900,25-09-2018
USA1,4900000101,2022,7,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0886,-1.4263,11.2887,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,SIBASISM,300000,3858802512,31-03-2022
EU01,4900000027,2022,12,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0744,-1.7481,11.1014,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-2983295000,30-03-2022
EU01,4900000093,2022,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.063,-1.3851,11.071,0,1,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,BHUSHAN,300000,-4333200813,02-04-2022
USA1,4900000161,2022,3,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.063,-1.3829,10.997,0,1,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,BHUSHAN,300000,-4317560216,02-04-2022
EU01,5000015269,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0122,-1.215,10.5513,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,4752667350,04-05-2018
USA1,4900000157,2022,3,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.062,-1.5326,10.3881,0,1,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,BHUSHAN,300000,-4186500893,02-04-2022
USA1,4900000100,2022,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0886,-1.4558,10.1579,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,SIBASISM,300000,3537571446,31-03-2022
USA1,4900000108,2022,3,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0886,-1.5672,10.0752,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,SIBASISM,300000,3512897735,31-03-2022
EU01,4900000027,2022,9,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.062,-1.5316,10.0728,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,BHUSHAN,300000,4116947100,30-03-2022
EU01,4900000027,2022,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.062,-1.6454,9.5433,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,BHUSHAN,300000,3997294150,30-03-2022
USA1,4900000105,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.094,-1.6304,9.4642,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-2926858089,31-03-2022
USA1,4900000161,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0744,-1.6503,9.0068,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,2545612131,02-04-2022
USA1,4900000100,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.094,-1.7478,8.5517,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-2750081355,31-03-2022
EU01,4900000027,2022,7,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.062,-1.6568,8.5368,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,BHUSHAN,300000,3758951700,30-03-2022
USA1,4900000157,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0744,-1.675,8.4486,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,2418082568,02-04-2022
EU01,4900000028,2022,7,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.062,-1.6363,8.21,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,BHUSHAN,300000,3678105750,30-03-2022
USA1,4900000105,2022,5,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0886,-1.6291,8.2072,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,SIBASISM,300000,2926858089,31-03-2022
USA1,4900000100,2022,3,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0886,-1.7478,7.6067,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,SIBASISM,300000,2750081355,31-03-2022
EU01,4900000026,2022,3,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0615,-1.6267,7.3053,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,BHUSHAN,300000,3444015750,30-03-2022
EU01,4900000027,2022,3,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0615,-1.5998,6.9617,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,BHUSHAN,300000,3350673750,30-03-2022
USA1,4900000101,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.094,-1.7928,6.6194,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-2322900016,31-03-2022
EU01,4900000027,2022,11,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0615,-1.7497,5.7049,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,BHUSHAN,300000,2983295000,30-03-2022
USA1,4900000157,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0678,-1.4093,5.6766,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,1679538064,02-04-2022
USA1,4900000101,2022,5,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0886,-1.7929,5.6703,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,SIBASISM,300000,2322900016,31-03-2022
EU01,4900000037,2022,10,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0678,-1.4043,5.6427,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-1669002595,30-03-2022
USA1,4900000160,2022,12,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0678,-1.4039,5.6398,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,1668099657,02-04-2022
USA1,4900000142,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0633,-1.407,5.5943,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-1688168749,31-03-2022
USA1,4900000161,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0678,-1.3879,5.5318,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,1634151895,02-04-2022
EU01,4900000093,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0678,-1.3811,5.4858,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,1619526906,02-04-2022
USA1,4900000156,2022,12,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0678,-1.3752,5.4467,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,1607017185,02-04-2022
EU01,4900000090,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0678,-1.3743,5.441,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,1605182547,02-04-2022
USA1,4900000155,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0673,-1.3061,4.789,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,1401587865,02-04-2022
EU01,4900000088,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0673,-1.302,4.7648,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,1393610606,02-04-2022
EU01,4900000081,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0922,-1.8536,4.4687,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-1663000589,31-03-2022
USA1,4900000128,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0903,-1.8094,4.4429,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-1689418094,31-03-2022
USA1,4900000161,2022,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0615,-1.6497,4.4053,0,1,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,BHUSHAN,300000,-2545612131,02-04-2022
USA1,4900000160,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0673,-1.226,4.3117,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,1236765881,02-04-2022
USA1,4900000145,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0594,-1.206,4.2206,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-1202575360,31-03-2022
USA1,4900000145,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0594,-1.206,4.2206,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-1202575360,31-03-2022
EU01,4900000032,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0639,-1.2122,4.2188,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-1202575360,30-03-2022
EU01,4900000032,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0639,-1.2122,4.2188,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-1202575360,30-03-2022
USA1,4900000148,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0594,-1.195,4.1544,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-1175674840,31-03-2022
USA1,4900000143,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0594,-1.1941,4.1482,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-1173136520,31-03-2022
EU01,4900000033,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0639,-1.2003,4.1405,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-1173136520,30-03-2022
USA1,4900000157,2022,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0615,-1.6749,4.067,0,1,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,BHUSHAN,300000,-2418082568,02-04-2022
EU01,4900000096,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0639,-1.1798,3.9615,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,1103530656,02-04-2022
USA1,4900000029,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation; High Account Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0008,-1.6102,3.6746,0,0,0,0,TRUE,TRUE,FALSE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-100,25-01-2022
USA1,4900000143,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.059,-1.2721,3.591,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-938509220,31-03-2022
EU01,4900000033,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0639,-1.2788,3.5718,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-938509220,30-03-2022
EU01,4900000010,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation; High Account Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0021,-1.7445,3.5573,0,0,0,0,TRUE,TRUE,FALSE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-180,25-01-2022
USA1,4900000117,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0867,-1.5151,3.5496,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-1202575360,31-03-2022
USA1,4900000117,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0867,-1.5151,3.5496,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-1202575360,31-03-2022
EU01,4900000070,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0886,-1.5973,3.5413,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-1202575360,31-03-2022
EU01,4900000070,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0886,-1.5973,3.5413,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-1202575360,31-03-2022
USA1,4900000037,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0021,-1.7378,3.5367,1,0,0,0,TRUE,TRUE,FALSE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-200,06-02-2022
USA1,4900000120,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0867,-1.4967,3.5165,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-1173136520,31-03-2022
EU01,4900000059,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0886,-1.5778,3.5113,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-1175674840,31-03-2022
EU01,4900000072,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0886,-1.576,3.5085,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-1173136520,31-03-2022
USA1,4900000146,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0595,-1.2732,3.3329,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-815830320,31-03-2022
EU01,4900000029,2022,12,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0644,-1.2805,3.3055,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-815830320,30-03-2022
USA1,4900000120,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0867,-1.3596,3.2862,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-938509220,31-03-2022
EU01,4900000073,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0886,-1.4124,3.2803,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-938509220,31-03-2022
EU01,4900000065,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0876,-1.3519,3.1844,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-815830320,31-03-2022
USA1,4900000112,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0857,-1.2768,3.1786,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-815830320,31-03-2022
USA1,4900000148,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.059,-1.4295,3.1528,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-728512240,31-03-2022
EU01,4900000059,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0871,-1.3053,3.1259,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-728512240,31-03-2022
EU01,4900000072,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0871,-1.2889,3.1109,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-703881920,31-03-2022
USA1,4900000143,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.059,-1.4715,3.1041,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-703881920,31-03-2022
